,t,x,y,etype,priority_s,id,F1-0-x,F1-0-y,F1-1-x,F1-1-y,F2-2-x,F2-2-y,F2-3-x,F2-3-y,P1-4-x,P1-4-y,P1-5-x,P1-5-y,P2-6-x,P2-6-y,P2-7-x,P2-7-y,H1-8-x,H1-8-y,H1-9-x,H1-9-y,H2-10-x,H2-10-y,H2-11-x,H2-11-y,points,done
14,178371.57962591478,43.92303479405379,64.85654688306437,fire,30,14,98.05377082884506,181.94016582304587,183.34929101142404,62.04634751036242,36.01137723026222,35.01387101258091,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,80.86333382752741,33.00894624070176,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,79.48229904065987,169.14889634339158,2094,
230,178920.74804336848,43.45393693951232,88.93917195581669,fire,60,230,98.05377082884506,181.94016582304587,183.34929101142404,62.04634751036242,43.92303479405379,64.85654688306437,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,80.86333382752741,33.00894624070176,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,79.48229904065987,169.14889634339158,2102,
341,179384.15289638983,73.4693853919364,159.4581760753331,police,60,341,98.05377082884506,181.94016582304587,183.34929101142404,62.04634751036242,43.45393693951232,88.93917195581669,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,80.86333382752741,33.00894624070176,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,79.48229904065987,169.14889634339158,2108,
355,179879.78215777376,199.72576870203048,40.03566819822404,fire,30,355,98.05377082884506,181.94016582304587,183.34929101142404,62.04634751036242,43.45393693951232,88.93917195581669,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,80.86333382752741,33.00894624070176,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2115,
5,180957.7311809484,68.05010330359838,31.09589996235631,police,60,5,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,43.45393693951232,88.93917195581669,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,80.86333382752741,33.00894624070176,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2132,
123,181301.32054700228,153.37961967124815,33.55782867356045,medical,600,123,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,43.45393693951232,88.93917195581669,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,196.83304227319323,19.683574230391777,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2136,
137,181746.82808610663,55.25371515123698,2.0302228877354223,fire,30,137,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,43.45393693951232,88.93917195581669,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,153.37961967124815,33.55782867356045,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2134,
12,181911.8252484565,136.70953310733344,14.280501915709664,medical,60,12,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,153.37961967124815,33.55782867356045,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2136,
301,182173.7620626849,189.42172488387624,199.432822593174,medical,60,301,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,136.70953310733344,14.280501915709664,22.91034859673733,176.9576900258218,145.3198301114483,177.08275677991588,73.4693853919364,159.4581760753331,2139,
459,182291.80037138952,9.73526424874982,148.10821569597232,police,120,459,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,136.70953310733344,14.280501915709664,22.91034859673733,176.9576900258218,189.42172488387624,199.432822593174,73.4693853919364,159.4581760753331,2139,
441,182416.17964040217,15.620544429488035,112.83374445469497,fire,120,441,98.05377082884506,181.94016582304587,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,73.4693853919364,159.4581760753331,2139,
476,182416.81662954245,79.32641195524701,47.86619179260625,police,120,476,0.5806469037876458,1.0773985851514525,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,68.05010330359838,31.09589996235631,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,73.4693853919364,159.4581760753331,2139,
410,182710.32282804247,138.0479823127214,97.80061590230576,police,120,410,15.620544429488035,112.83374445469497,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,114.0838786727783,88.11948070180411,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,73.4693853919364,159.4581760753331,2143,
131,183334.40044861517,87.0974290015354,146.75906080267836,medical,120,131,15.620544429488035,112.83374445469497,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,73.4693853919364,159.4581760753331,2151,
293,183415.54576059387,198.1972045293775,104.8137106340349,medical,60,293,15.620544429488035,112.83374445469497,199.72576870203048,40.03566819822404,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,87.0974290015354,146.75906080267836,2151,
37,183472.3733453593,11.77475337526468,13.4800656220615,fire,60,37,15.620544429488035,112.83374445469497,175.1638986125785,35.11216289582995,55.25371515123698,2.0302228877354223,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,87.0974290015354,146.75906080267836,2151,
275,183902.1308386677,83.53879196869612,23.034674532759645,fire,60,275,15.620544429488035,112.83374445469497,198.1972045293775,104.8137106340349,11.77475337526468,13.4800656220615,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,87.0974290015354,146.75906080267836,2164,
359,183918.93468173215,140.04385119333867,34.818201949740015,police,300,359,15.620544429488035,112.83374445469497,198.1972045293775,104.8137106340349,2.732990479402248,3.128803621840911,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,136.70953310733344,14.280501915709664,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,87.0974290015354,146.75906080267836,2164,
34,184796.3737547164,79.79845999948583,134.33739192765665,police,120,34,15.620544429488035,112.83374445469497,198.1972045293775,104.8137106340349,83.53879196869612,23.034674532759645,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,140.04385119333867,34.818201949740015,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,87.0974290015354,146.75906080267836,2186,
335,185598.87892893364,188.72103014242583,7.3967580399551425,fire,30,335,15.620544429488035,112.83374445469497,198.1972045293775,104.8137106340349,83.53879196869612,23.034674532759645,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,140.04385119333867,34.818201949740015,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2197,
124,186198.19365208532,155.5583772350865,32.75316203343983,police,60,124,15.620544429488035,112.83374445469497,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,140.04385119333867,34.818201949740015,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2206,
50,186211.4249568077,30.959365054812828,59.34156509891284,fire,120,50,15.620544429488035,112.83374445469497,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,118.38993424052212,29.434527857364525,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2206,
372,186788.01357894117,121.02778157237108,168.5060008226778,medical,60,372,30.959365054812828,59.34156509891284,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,128.34089344664352,119.429191903909,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,155.5583772350865,32.75316203343983,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2221,
383,186916.488750694,37.96682024467195,31.868482378520863,medical,120,383,30.959365054812828,59.34156509891284,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,121.02778157237108,168.5060008226778,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,155.5583772350865,32.75316203343983,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2222,
473,187739.91816967705,111.77009525450543,95.87884129418296,police,120,473,37.96682024467195,31.868482378520863,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,121.02778157237108,168.5060008226778,16.789492432400046,85.72255393221897,138.0479823127214,97.80061590230576,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,155.5583772350865,32.75316203343983,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2233,
342,188459.4792696112,15.785401211093577,120.49065976604544,fire,120,342,37.96682024467195,31.868482378520863,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,121.02778157237108,168.5060008226778,16.789492432400046,85.72255393221897,111.77009525450543,95.87884129418296,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,155.5583772350865,32.75316203343983,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2242,
242,188501.38486484016,181.75033758130803,131.78061473585845,police,120,242,17.415642609368877,14.61829292078196,188.72103014242583,7.3967580399551425,83.53879196869612,23.034674532759645,121.02778157237108,168.5060008226778,16.789492432400046,85.72255393221897,111.77009525450543,95.87884129418296,183.92353138055336,154.92829007431493,79.32641195524701,47.86619179260625,155.5583772350865,32.75316203343983,9.73526424874982,148.10821569597232,189.42172488387624,199.432822593174,79.79845999948583,134.33739192765665,2242,
